FileNumber,HII_EFF_FACTOR,ION_Tvir_MIN,R_BUBBLE_MAX,HII_EFF_FACTOR_bin,ION_Tvir_MIN_bin,R_BUBBLE_MAX_bin
2205,69.68022500446561,5.963157125058335,8.433445373030407,9,25,6
2206,23.5206046921817,4.968014391636333,8.090610113332339,3,13,6
2207,46.17947458519127,5.312343040378746,19.624991844572108,6,17,25
2208,63.965240778627226,4.74783595637218,17.205660394788772,8,10,21
2209,24.66086134997072,4.757250400449124,9.904457767308433,3,10,9
2210,74.51187406628169,5.035215792174819,16.488541574023323,9,13,20
2211,127.90094140026837,4.770658639666543,13.114160669410658,16,10,14
2212,170.99298521247928,5.03239007866261,5.909676046970198,22,13,2
2213,17.493351705384175,5.357812946910503,7.400542937684671,2,17,5
2214,33.760118512532614,5.36150111612344,10.188487871842728,4,18,9
2215,66.07402418496392,4.594177672810269,7.760345632138653,8,8,5
2216,113.64291611251876,5.64029815744575,18.281622060318853,14,21,23
2217,159.9976324749367,4.265987818333427,5.360861420912569,20,4,1
2218,34.671103522691865,4.2092179996914965,14.825988955885467,4,3,17
2219,134.37446739361096,4.788732294860183,15.009514202452523,17,10,17
2220,46.79430714835372,4.277925522894283,8.66684794002344,6,4,7
2221,52.79982365228859,5.812429784549646,10.763546089007312,7,23,10
2222,114.00823469358494,5.879653131487974,18.886748742892344,14,24,24
2223,10.80370467384718,4.399909310491273,8.818783937923058,1,5,7
2224,56.51431084551052,5.359628604448799,16.942404361365856,7,17,20
2225,25.164098520040493,4.696627297985565,9.694068476518089,3,9,8
2226,190.22644776645487,4.895702057704733,12.281858032085912,24,12,13
2227,95.51992209049256,4.576146241431176,10.58600092892618,12,8,10
2228,107.05656109519856,5.407908039405152,7.536240150925603,14,18,5
2229,156.2594886676442,5.304331929651044,13.99237755232259,20,17,15
2230,138.65958757197632,4.964818147950949,10.411603154511615,18,13,10
2231,122.4982734966662,5.754706403067243,6.9170392126854106,16,22,4
2232,94.85937891252644,5.610554181481265,11.780064474962195,12,21,12
2233,77.15908765791119,5.620343079154627,10.900233986851678,10,21,10
2234,48.884702640740855,5.874610962360682,11.361080260327888,6,24,11
2235,159.14543208208352,4.789821168253279,6.504538011653944,20,10,3
2236,77.685037081282,5.824346574217415,5.7131473561637725,10,23,2
2237,139.19776948903916,5.690373384943715,13.070470063544228,18,22,14
2238,28.033326204885483,5.166083202240911,9.378380201398787,3,15,8
2239,142.07434128932834,5.066204775054026,10.0496925117409,18,14,9
2240,67.40241536640579,5.675397557112232,18.411214237469267,9,21,23
2241,68.74309411667386,5.290329389759215,19.569885370214507,9,17,25
2242,12.999124308801765,4.15918423607728,14.18726281022235,2,2,16
2243,196.85414187395412,5.725952829290261,10.646926736068393,25,22,10
2244,34.13513229545865,4.785150726995656,5.92734340799681,4,10,2
2245,187.5671230989728,4.9606708261145975,10.468796479408503,24,12,10
2246,116.42143313480172,5.824594137148311,7.293754835016221,15,23,4
2247,121.52178576818127,4.620954876207247,16.0916159873332,15,8,19
2248,148.97861179425664,4.78434066236299,17.59088417394578,19,10,21
2249,140.47165688447697,5.334687778339771,14.37015646091862,18,17,16
2250,174.42666584709053,5.130140447177282,19.72127528157438,22,15,25
2251,32.15626258757774,5.940307814149379,18.32741307535205,4,25,23
2252,101.8835278344898,5.714478632498913,18.283453138967683,13,22,23
2253,100.38622926300197,4.77910767946328,17.9461040871108,13,10,22
2254,134.7090498472605,5.164886320734215,11.269911635598117,17,15,11
2255,155.8712954747266,5.724737213850588,13.851623376976086,20,22,15
2256,79.56526507961802,5.3042031486137695,14.493356021589335,10,17,16
2257,33.36093069375308,4.740085383598817,17.83607419257426,4,10,22
2258,63.4403109602335,4.3966762355134685,8.441388204212043,8,5,6
2259,156.99579034066437,5.11168820169241,10.20561799450534,20,14,9
2260,45.75479525955176,4.744263885217219,6.220217847924305,6,10,3
2261,72.09710786300425,5.088941400572401,7.650604481280815,9,14,5
2262,109.8070512690362,4.6111133363755545,17.774643210426337,14,8,22
2263,53.40713309595717,4.9791500081648135,18.213742214742936,7,13,23
2264,157.3833921265361,5.683711851125127,10.20931066229312,20,22,9
2265,68.8462517968856,5.484281602378242,13.716610482990616,9,19,15
2266,198.55142270386892,5.180128467658306,8.341288702920945,25,15,6
2267,93.16839863103915,5.669227716600934,15.11973518560261,12,21,17
2268,109.00222068902124,5.330148903816907,12.646624427397752,14,17,13
2269,91.66878322006596,4.534400353613074,9.95931147525082,12,7,9
2270,194.89405377690463,5.438100235124118,14.818333331186675,25,18,17
2271,64.04561322958976,5.851927195955714,19.83410051237776,8,24,25
2272,22.02780431602456,5.317573288410897,5.607741688955965,3,17,2
2273,78.22491977721832,5.401335038326164,5.241821439592397,10,18,1
2274,57.69725971794124,5.602087814458409,8.315253124439387,7,21,6
2275,151.42097024127082,5.596635765478072,13.631150619815752,19,20,15
2276,199.959302510404,4.866168132817812,13.220939912425774,25,11,14
2277,85.63907481077224,5.804361051535175,18.87165087252949,11,23,24
2278,58.79053413970961,5.598757658017723,16.16228261021454,7,20,19
2279,47.70056083764703,4.623626253636787,13.926533947321804,6,8,15
2280,99.9323866046816,4.892343024142012,17.725571265304964,13,12,22
2281,125.26016300363256,4.209412918130186,5.0114820509289375,16,3,1
2282,22.92678352354265,5.853451404954488,16.86229239706219,3,24,20
2283,23.449505986021325,4.680251460069416,12.662638035102596,3,9,13
2284,179.6224915456723,5.005237579364343,7.722356230205554,23,13,5
2285,50.90368190153232,5.55010302785835,5.656579051591267,6,20,2
2286,122.79137135889052,5.264623157367195,8.702372662505862,16,16,7
2287,67.25031645804282,4.287532430282933,10.33451389204422,8,4,9
2288,95.3799888717453,5.882552228505422,6.304701097353238,12,24,3
2289,43.08247814977341,5.006568416958093,19.22128656277236,5,13,24
2290,99.87336808865366,4.483339415433555,16.614021486122738,13,7,20
2291,163.83167714407182,5.652556112835995,12.937563283465693,21,21,14
2292,60.866028388349285,5.131444113550637,15.471244136801127,8,15,18
2293,40.96270622245992,4.233412623691196,19.84769732664553,5,3,25
2294,57.75047805265592,4.891739883687028,17.70866458925269,7,12,22
2295,39.7632399017947,4.475491812226889,10.761492677801565,5,6,10
2296,42.01447975522953,5.707512445865339,19.06819500828133,5,22,24
2297,16.551334397408034,4.36968639752535,19.765282733547306,2,5,25
2298,166.29648010354433,5.205535001463577,16.18080316134428,21,16,19
2299,8.155103697935404,5.699948518946057,17.882047627506665,1,22,22
2300,67.69678366106704,5.211127338048788,12.98143604377178,9,16,14
2301,196.0149462162672,5.067620721667126,16.385806024924232,25,14,19
2302,120.25314873921688,5.36052484203751,13.350517635839095,15,18,14
2303,13.961435564410865,5.972768954479787,8.109259116193677,2,25,6
2304,52.471408714829664,4.6734407325503415,19.200002930244725,7,9,24
2305,109.69428772622824,5.250358249715733,17.86236029561742,14,16,22
2306,170.78705370759053,4.856455541631889,7.996058920096921,22,11,5
2307,46.49314253221291,5.302585736415274,7.413836860017401,6,17,5
2308,18.539756773527635,4.797596807622753,8.212706613879213,2,10,6
2309,121.31027621989134,5.177054294306116,11.331322455279611,15,15,11
2310,14.387094595018716,4.193208442453519,14.669670862815762,2,3,17
2311,175.13263224993435,5.400870264482066,8.168748162137412,22,18,6
2312,42.43800705417146,5.144414014671172,16.85466507553669,5,15,20
2313,32.39805460810402,4.4976631350952605,6.861199298955134,4,7,4
2314,55.656618734364905,5.677344021802119,15.2006737849486,7,21,18
2315,117.10208575402024,5.003749976632629,18.804317180762563,15,13,24
2316,68.71842257926622,5.697687448141704,7.8247708940559235,9,22,5
2317,180.538137596758,4.738530670072104,8.923088761272595,23,10,7
2318,59.21750922114426,4.377133074804531,12.077080713341608,7,5,12
2319,61.59369812045059,4.761780053239713,14.254422590966977,8,10,16
2320,80.222859008745,5.460678187384225,11.475098961793012,10,19,11
2321,94.5196170615593,5.015937405103598,16.298107325898805,12,13,19
2322,113.58555960667832,4.992081555704081,11.827514919919706,14,13,12
2323,94.48526032615356,4.888715608197777,13.93006039835664,12,12,15
2324,160.0531696910766,4.843554098133086,7.670425192158753,20,11,5
2325,128.55745345862738,5.637688762030139,8.513765907447224,16,21,6
2326,27.04636067061161,4.615488156199861,11.48993241815892,3,8,11
2327,68.27657950163619,5.983977681913716,10.501331502927185,9,25,10
2328,60.969527211758695,5.197012793514789,15.198566680782417,8,15,18
2329,171.52383143379353,4.990976600355316,14.420942480089078,22,13,16
2330,155.56869593574675,5.1574721737987215,6.5753130138628695,20,15,3
2331,13.644343150270377,5.226931476654055,7.105931640321836,2,16,4
2332,164.45105164845748,4.843318278489374,14.189892372771643,21,11,16
2333,38.71513618852853,4.823848810749044,8.165469964412827,5,11,6
2334,97.94278045755524,5.543676293567392,14.17001494228751,12,20,16
2335,196.4876870205397,4.945708200183423,18.036701528718723,25,12,22
2336,18.74414427597093,4.389823852411785,19.31647876047435,2,5,24
2337,52.28785305329884,4.901902116459244,12.387885204892347,7,12,13
2338,81.01559649998738,5.590149459717356,12.38174798752908,10,20,13
2339,7.701356480977491,4.536455937726512,15.906969457203726,1,7,19
2340,24.281868098875243,5.980377145916977,5.665349546269923,3,25,2
2341,30.036369455935368,5.932015483493215,18.060936433581457,4,25,22
2342,183.20701661812032,5.620650829450633,7.412755531043119,23,21,5
2343,36.95055567901886,5.668798088865435,7.45517502320307,5,21,5
2344,167.2538750400171,5.197287362944125,19.585110301616258,21,15,25
2345,124.3300334371751,5.167539343163483,6.542718171345459,16,15,3
2346,28.19410570327073,4.27610753215094,8.34988929363113,3,4,6
2347,103.88565872764532,5.819911921456088,6.034295195492062,13,23,2
2348,43.14435654777089,5.406539602857995,15.856323917768645,5,18,19
2349,184.8251428359148,5.124843735550891,18.599376730855283,24,15,23
2350,8.712890053668882,5.681820127709544,10.467326243619214,1,22,10
2351,136.020342536301,5.931479973388685,13.429859731507705,17,25,15
2352,140.17816486777568,4.821195705250945,18.062870539603807,18,11,22
2353,70.15224727542036,5.316986709448421,5.781510282122228,9,17,2
2354,49.63270711654079,4.428620064416537,18.642544586851244,6,6,23
2355,75.11052916530662,4.373448228410329,16.087738371554913,9,5,19
2356,185.5183486310781,5.412585008920258,18.31150574075631,24,18,23
2357,78.10056844106795,5.435459897105074,11.579983196601509,10,18,11
2358,40.90346603045844,5.39797766541612,18.61617335432309,5,18,23
2359,191.33238345415668,5.676988209640326,15.74224730722792,24,21,18
2360,82.53657200056394,5.949266544549904,18.376931332568155,10,25,23
2361,6.4151322140710505,5.655330246939501,10.6255738115779,1,21,10
2362,139.2246634675366,5.445008653700341,15.064249385902556,18,19,17
2363,17.746473461227303,5.861572459486737,13.772106611778188,2,24,15
2364,153.05135118374272,5.622842505734069,16.447893217867833,19,21,20
2365,115.1933629363599,5.684922623309316,10.542454904930082,15,22,10
2366,90.12864510917822,5.658225497924873,7.281714710179044,11,21,4
2367,148.45618414305605,5.3359239532237135,11.412906477578318,19,17,11
2368,182.0324768647952,4.742542659660721,6.620530679252369,23,10,3
2369,30.08321799261436,4.504457818901294,5.112959580562769,4,7,1
2370,171.69616989470555,5.627776580603097,17.88978859966113,22,21,22
2371,101.6432948923702,5.725574868645457,19.391581417481564,13,22,24
2372,31.749031290589595,4.6207942554720205,19.762066405373908,4,8,25
2373,155.22600633182373,5.059137350943569,11.036322023537608,20,14,11
2374,11.263279586467762,4.076250170139241,14.07983232915141,1,1,16
2375,23.861861421198885,5.131519337515066,8.354036714180829,3,15,6
2376,165.00073690402976,5.906020813592611,19.071335999074243,21,24,24
2377,173.41510108984565,5.453032757140338,7.421780574049265,22,19,5
2378,20.48178876174933,5.618752690627971,7.487572702579694,2,21,5
2379,15.208989938994891,5.896569633050414,7.90088823914486,2,24,5
2380,134.50583622570403,5.907013817829647,17.127966910318136,17,24,21
2381,139.3777763533947,4.827250393867271,16.44113436167985,18,11,20
2382,189.75323802259643,4.764026959447655,9.696876508072272,24,10,8
2383,51.1820010299756,5.548201021935805,15.7610754532094,6,20,18
2384,17.621036912468337,5.710047278250324,12.01147416414377,2,22,12
2385,181.95523977251912,4.78059625605477,9.114581726542486,23,10,7
2386,190.4148711245748,5.310142005897355,14.126918776450712,24,17,16
2387,61.944922541600974,5.341383916654319,13.743533602409975,8,17,15
2388,145.61841881235318,5.2352727027456485,7.900630366232559,19,16,5
2389,152.935188841507,5.904734548075438,16.75363823614565,19,24,20
2390,52.11590318271399,4.911408548993542,13.224537341774816,7,12,14
2391,54.08372076343203,4.590220730748188,12.071162762718632,7,8,12
2392,15.70339892212761,5.00516065426342,16.086594994893716,2,13,19
2393,100.26357755612663,5.792660593148694,13.72017720651634,13,23,15
2394,138.0421078619566,5.841894755394686,11.232021170351278,18,24,11
2395,21.22981624793116,4.786626236303647,15.171830744638823,3,10,17
2396,19.50050767308894,4.681563659626769,13.427355767074364,2,9,15
2397,125.46175579722347,5.153289438927009,15.357955530541364,16,15,18
2398,39.85536228984566,4.929311765660062,8.727337008273174,5,12,7
2399,58.75360445503958,4.389812685174891,16.44414413110843,7,5,20
2400,131.1204827861315,5.619360878360831,9.921732431385896,17,21,9
2401,185.20597757909405,5.16235250525737,17.373737035380046,24,15,21
2402,5.956872402580817,5.054492722293775,8.502447990839535,1,14,6
2403,35.23728885389603,4.528409012156497,10.580984350337786,4,7,10
2404,31.068869212017383,4.158718550533495,15.516499590366903,4,2,18
2405,170.74299805847355,4.967841763233499,14.126786445208014,22,13,16
2406,141.4259069073104,5.960178300562838,18.938954486943675,18,25,24
2407,23.316713243562173,5.159423816699935,18.855914857447992,3,15,24
2408,133.3131530948333,4.583729690046072,13.534532733075393,17,8,15
2409,188.43067013038663,4.944495079305362,18.862046365077667,24,12,24
2410,66.18730068605743,4.704260674203484,18.76855107835399,8,9,23
2411,75.25381047764947,5.25377212301761,10.064277436661897,10,16,9
2412,10.448517002952126,5.660879212086476,6.299879898321058,1,21,3
2413,68.33409268966848,5.822297323859402,10.828988603599257,9,23,10
2414,29.7994173548529,4.561084269899548,15.3021499247984,4,7,18
2415,39.88601449526846,5.807848869599898,14.936013964587788,5,23,17
2416,182.91898310787727,5.145756071918516,5.2433985859919705,23,15,1
2417,39.357082943858025,4.992578274613464,17.373036850887203,5,13,21
2418,50.48512384819084,4.420245897263291,14.520823429514904,6,6,16
2419,40.08664883853491,5.91322916161516,5.586530498131129,5,24,1
2420,61.60739378182885,4.183173145248047,5.20276992744865,8,3,1
2421,178.28584744686782,5.5087822646124485,11.24831306365251,23,19,11
2422,146.73276950689475,4.670803343483735,19.536102843425063,19,9,25
2423,64.48357473873929,5.369673059789182,17.102530390466633,8,18,21
2424,40.34630724436379,4.536193833125533,18.306187260063325,5,7,23
2425,165.03605588903358,5.180639309591252,14.694067150437114,21,15,17
2426,123.97428358333462,5.420406806891714,14.886322614248613,16,18,17
2427,73.94959584449232,5.774951348484444,6.49559873926736,9,23,3
2428,74.71553138063088,5.284738157416438,17.87371901541423,9,17,22
2429,126.01626224869686,5.668924689012799,17.643859473559306,16,21,22
2430,118.65653604003998,4.7860585017625565,18.67200680498497,15,10,23
2431,19.0755975234957,4.604622982431644,17.703253497626083,2,8,22
2432,137.81355254227643,5.91087607427624,15.559988098090264,18,24,18
2433,58.03624249807438,5.466466514972713,19.308614385612028,7,19,24
2434,47.91340012515554,5.947738098415083,10.064196123326116,6,25,9
2435,68.92265628140659,4.417252599967549,11.731252319109377,9,6,12
2436,9.954685944657497,5.445845711913908,13.565562045515795,1,19,15
2437,84.93799414346303,5.490333709376092,9.898310310582795,11,19,9
2438,128.1153059628178,5.280599991957118,11.549400246982586,16,17,11
2439,185.94208125789964,4.670529065015536,7.1004646700504725,24,9,4
2440,53.54035966694448,4.39420915227564,17.698667219924946,7,5,22
2441,137.02454432010734,5.553061474095804,10.968430510115786,17,20,10
2442,126.07787361342731,5.556986986003242,12.077058570223777,16,20,12
2443,157.65592506399526,5.58699916427469,16.277376288544815,20,20,19
2444,72.90680148231255,4.519614579035091,10.911408831936464,9,7,10
2445,144.30368833722338,4.929477749647368,6.4082448826542056,18,12,3
2446,180.701877438328,4.537095169197366,6.117313373071393,23,7,2
2447,92.76384079444216,5.89000020003935,17.880936597603508,12,24,22
2448,170.079017634989,5.171186861054061,8.376597350225488,22,15,6
2449,99.19910321282735,5.36244683313471,10.090052968912902,13,18,9
2450,73.90149211162215,4.9030852832419445,18.35105178325445,9,12,23
2451,68.53128537503451,5.454217447252958,11.26504213422691,9,19,11
2452,26.789644746000214,4.184970673833369,10.28182620306135,3,3,9
2453,156.19816416407917,5.975369756962834,19.51349161724722,20,25,25
2454,70.41383607721701,5.599122549580847,15.301118546503451,9,20,18
2455,45.15647759819075,5.129735744598314,13.167543379495788,6,15,14
2456,153.82419058580663,5.904166113227649,12.381218904462072,20,24,13
2457,154.56024068542794,5.377545551176598,10.290902203284304,20,18,9
2458,165.02401380946876,5.363003536940757,11.530268739599707,21,18,11
2459,88.7329452969657,4.482262383404102,18.23988583390223,11,7,23
2460,21.81968454952096,4.540929518612732,5.918867987297688,3,7,2
2461,191.5182152017321,5.022963080629474,18.08307345374816,24,13,22
2462,39.02448782626353,4.507275181164916,13.9824579808008,5,7,15
2463,53.25066238255758,5.950393083005027,17.355982659327598,7,25,21
2464,108.01124206695698,5.168610409985541,10.93896899885132,14,15,10
2465,58.30202758504716,5.273240550672312,5.417361563864221,7,16,1
2466,20.79103517448719,5.990704287133072,19.00289099635979,3,25,24
2467,174.0591406772311,4.750637767907564,12.589067259141776,22,10,13
2468,81.11631728811638,5.944555345376108,11.4896805500468,10,25,11
2469,34.819387959568274,5.035378159243738,15.476131744424304,4,13,18
2470,48.587443029094686,5.201092783135805,13.017564236930951,6,16,14
2471,115.73994123566298,5.801960077826752,15.312174271059652,15,23,18
2472,159.4355846367461,4.54140409519873,7.607638406756347,20,7,5
2473,15.644274916615911,4.685481539760784,5.311216260581565,2,9,1
2474,100.37950479567442,4.525850678913093,14.199620266291776,13,7,16
2475,40.36844980247956,4.439116810825291,13.212192889845412,5,6,14
2476,121.2467756453554,5.697022577168935,13.534352745103227,15,22,15
2477,84.58365691148809,4.700629532544357,17.595322391796657,11,9,22
2478,99.11626657258516,4.984231206981312,19.544533852482893,13,13,25
2479,187.52211483373543,4.814810177176156,8.129641883886718,24,11,6
2480,13.931737838751983,5.887316626631252,8.429786700389279,2,24,6
2481,25.666977609999268,4.913706621804006,8.243137970343591,3,12,6
2482,163.24782438041956,5.698177452771288,5.685719163142249,21,22,2
2483,76.24404878619133,4.682887231423574,6.711680875580148,10,9,3
2484,108.0180827924804,4.542732411340981,16.73936199001454,14,7,20
2485,13.45495708926206,4.226380788096076,5.376881754355849,2,3,1
2486,66.23509562267316,4.358779471815616,15.59587450825454,8,5,18
2487,30.84872348367194,4.181439301783995,17.004781121716615,4,3,21
2488,139.85560962401252,5.491034419244728,9.383052289605493,18,19,8
2489,107.56225172178507,5.382701603293268,16.721578432105694,14,18,20
2490,191.3558764309053,5.571047494236041,18.35034990155156,24,20,23
2491,71.93917751770955,5.303491992858503,14.828194046216067,9,17,17
2492,183.36038838352275,4.92662148769597,8.453251849348542,23,12,6
2493,106.94421021925376,4.964032548430934,6.2703054070540745,14,13,3
2494,55.424211213195925,5.97551142185501,8.337624122083135,7,25,6
2495,155.43748024472632,4.930664706915189,6.680931289962552,20,12,3
2496,46.29330781161177,4.743766854329725,5.910284253529804,6,10,2
2497,75.01870582758399,5.647658157839228,5.303220584368156,9,21,1
2498,173.98087213251816,5.814276995166738,9.535413762705012,22,23,8
2499,138.80703977196856,5.319630993648207,5.346741793528233,18,17,1
2500,88.6525101710273,5.533633185541751,8.471513509953997,11,20,6
2501,66.80740400064764,4.895581227999621,19.174395873092283,8,12,24
2502,183.9569640338676,5.367600801711031,6.972264647592665,23,18,4
2503,22.53011684363453,5.933370306771771,10.865723836659209,3,25,10
2504,65.75600380957175,5.950194464271542,10.262838328349895,8,25,9
2505,67.30818025851993,4.313110686237,9.758355188280811,8,4,8
2506,89.50306589499112,5.514688273362216,19.778037161891334,11,19,25
2507,79.66363329957184,4.757110931144284,19.903010507564577,10,10,25
2508,85.37756205734209,5.31426067989518,11.867964515135572,11,17,12
2509,180.18094649732612,5.264441826138119,5.897364779290527,23,16,2
2510,81.36433369014894,5.350006285344974,6.91525590478056,10,17,4
2511,11.139423914013843,4.104411683126254,16.17892944723348,1,2,19
2512,95.43854788601588,5.181079666714258,10.328958308501072,12,15,9
2513,31.74760269736836,5.426106721995998,13.176065098325696,4,18,14
2514,42.09994565358606,5.9500049234489065,14.132772498877443,5,25,16
2515,92.7498759968709,5.133848464355532,8.790864278678836,12,15,7
2516,172.44702077620252,4.836971732472715,9.92672328072705,22,11,9
2517,86.82079953270483,5.557570627230524,9.041289876357572,11,20,7
2518,54.2238779034144,5.218703986040673,7.09074059240281,7,16,4
2519,47.90892196812506,5.719708845207401,11.601304801362216,6,22,12
2520,41.35807999902048,5.116413133821702,12.385708270667754,5,14,13
2521,15.050912599923464,4.851166383900743,18.127076871132807,2,11,22
2522,34.49746771621298,5.9055794444702245,15.822243814251316,4,24,19
2523,138.2979565728787,5.010811850175171,15.429143224911988,18,13,18
2524,60.651894299439945,5.98194337277608,11.30868655149036,8,25,11
2525,42.69803770022862,4.774122482961376,15.281847451998084,5,10,18
2526,168.37649593017943,5.987945571801941,11.9799758050029,21,25,12
2527,175.68302546674917,5.070214667449704,11.348517306915648,22,14,11
2528,171.6236526883851,5.133686235763662,15.416756417201926,22,15,18
2529,156.34140178499374,5.078585135750736,13.820674551302364,20,14,15
2530,21.783897741123763,5.451940091255617,17.677192188846625,3,19,22
2531,174.5240859344085,5.244667129253825,7.062654301748413,22,16,4
2532,127.7233084281629,5.533703335881653,11.000383970152708,16,20,11
2533,58.97104947784391,5.111130509095824,19.24356378813852,7,14,24
2534,118.9581093195592,5.366413796111392,16.35011437144194,15,18,19
2535,47.50229247913209,5.010555169413726,16.937567172828828,6,13,20
2536,145.62370318857305,5.976213001456437,6.693619414239906,19,25,3
2537,152.22437995944875,5.663195316223451,19.34304941668137,19,21,24
2538,68.90401767252645,5.23360690586016,12.233587447224776,9,16,13
2539,100.32961325498832,5.645531706883492,5.472950352368547,13,21,1
2540,126.48100790220096,5.635883994085024,12.878479310098935,16,21,14
2541,52.82727635448856,5.951547285722075,15.406745813149731,7,25,18
2542,86.99347937162881,5.165556811379665,17.637151478568377,11,15,22
2543,44.60185694660418,5.517521561056346,15.611369996309667,6,19,18
2544,92.69924988829924,4.528432304131767,8.42602928278861,12,7,6
2545,163.49335819353658,5.378388516278614,19.5485666485278,21,18,25
2546,108.38292316607726,4.679860080092554,15.103673362222723,14,9,17
2547,117.06764764011818,4.32393729397984,6.007241248255137,15,5,2
2548,24.303198998418026,5.679581003582245,17.587120408842836,3,21,21
2549,118.8275771778087,4.811931817242341,5.8988904708498,15,11,2
2550,6.10655632833392,4.358860768725265,6.50021322348489,1,5,3
2551,10.881300105034237,5.050549420560351,15.699100799748786,1,14,18
2552,145.024952916512,5.036711239758041,16.904052451365352,18,13,20
2553,182.90260562855124,4.991401204537525,14.284320098266264,23,13,16
2554,188.63080055362047,5.338720271391828,8.05791442646332,24,17,6
2555,140.63880123132537,5.708844320958877,6.666123468628148,18,22,3
2556,117.02089246035506,5.170181653296422,15.08373105356401,15,15,17
2557,12.667709064631854,4.314107573859394,6.644955296447897,1,4,3
2558,122.05617317056956,4.946699230263637,10.419704879281914,16,12,10
2559,74.025216683181,4.967834267053002,5.475358808170363,9,13,1
2560,195.01889442805097,5.991072425966067,16.820820206900777,25,25,20
2561,35.02665619713291,4.737113157451718,10.980524090128648,4,10,10
2562,63.82490276786177,4.300750599757668,17.389242729447837,8,4,21
2563,120.56494525656956,5.96969629290136,16.840831963248448,15,25,20
2564,109.1443347774818,5.15714408298744,15.793347036776074,14,15,18
2565,136.6305429165328,4.574438134612001,10.475676732986209,17,8,10
2566,7.094199782776421,5.3401958470136695,15.85411444484648,1,17,19
2567,145.126372529802,5.442817216135337,19.91376179088481,18,19,25
2568,98.1274301206654,5.942284144032427,15.426672132167583,12,25,18
2569,155.7508969475985,5.968756643783131,14.232676554813626,20,25,16
2570,50.13768484853424,5.949393134798396,18.173202463140967,6,25,22
2571,77.47705856845604,5.26072102509146,8.86771084467088,10,16,7
2572,19.003360314812507,5.771747087458687,19.73850501899338,2,23,25
2573,171.65110661589256,5.713534337054876,7.6957013977522095,22,22,5
2574,37.87259212633805,4.838514812809619,8.177128742307577,5,11,6
2575,147.0362845073018,5.692851833699211,5.728649434907406,19,22,2
2576,31.181251082753533,5.654406509430452,15.92014932192177,4,21,19
2577,184.76273190249208,4.926116745051248,17.06248872842891,24,12,21
2578,10.655143913175422,4.50622329724902,5.120964937139277,1,7,1
2579,76.77086468545025,5.236179559202991,6.683718382741217,10,16,3
2580,159.7796306071585,5.818001202910788,16.916206163783215,20,23,20
2581,25.943397246587537,4.062269339948266,8.59867672245548,3,1,7
2582,98.55327657091472,4.461123795832723,7.96466277062494,12,6,5
2583,126.4819395833002,5.064911186808631,7.915925616781081,16,14,5
2584,29.56967492289595,5.935947862067636,6.184484746944554,4,25,2
2585,129.83224347661414,5.485898631203804,10.3624714022908,17,19,9
2586,185.36449141079112,4.861000077175977,16.458188776245553,24,11,20
2587,99.67287637756245,5.999085133989147,12.524700643499289,13,25,13
2588,61.82832330223442,5.400043638654823,9.107284877724826,8,18,7
2589,192.15022689304885,4.997697066066342,15.719418296174704,24,13,18
2590,56.51213781844455,4.64101442350773,12.887816603630563,7,8,14
2591,39.46874599524632,4.963853862283577,11.958715522260537,5,13,12
2592,102.4956900758197,4.820117811725321,12.078006331946238,13,11,12
2593,22.2779600555698,5.269895899655775,8.656479863649052,3,16,7
2594,159.18826040109022,5.867011003045906,17.461168307260852,20,24,21
2595,172.5109891066031,4.4340738044506764,6.296613665363871,22,6,3
2596,60.550181758604346,5.073149777460174,5.505769377863134,8,14,1
2597,37.81209341054672,5.822990411279569,7.829616976504656,5,23,5
2598,84.23151897301186,4.554152534703808,7.336840304291024,11,7,4
2599,14.810399247921255,5.79198564346199,16.490400804970054,2,23,20
2600,16.433473411951212,5.468844631702533,6.349689212194317,2,19,3
2601,57.40522196975423,5.491721364727645,17.56813618043922,7,19,21
2602,75.54730736115057,5.376203762555488,5.956509369283285,10,18,2
2603,122.53013152699862,5.219338040583069,15.71259294041136,16,16,18
2604,130.73475524598848,5.920256950682356,12.047617109694189,17,25,12
2605,145.6586297992811,5.91193150243127,18.54200609666156,19,24,23
2606,137.17511400226334,5.930309823298352,12.354010461884144,17,25,13
2607,113.00769432242424,5.481921006132809,15.957469143279363,14,19,19
2608,105.532006513494,4.91601831109938,12.394264621281035,13,12,13
2609,124.58240528526012,5.726096496907358,7.569857573061078,16,22,5
2610,128.6872944519838,5.561194093176404,10.813652996746285,16,20,10
2611,141.6390593923013,4.753134470095319,6.821962293951691,18,10,4
2612,39.51965252497013,5.347847621639967,18.555711023552185,5,17,23
2613,161.00713792000062,5.909109825249897,19.791442685935635,21,24,25
2614,150.6507626965474,5.141863069601126,6.031282434713673,19,15,2
2615,161.7023057248623,5.836146942479229,10.36402855220133,21,23,9
2616,70.42840946991792,4.294365548303476,9.2126976226483,9,4,8
2617,103.92042769586212,5.195768205087263,14.41535751838916,13,15,16
2618,176.4693479051632,4.760469052521589,18.72722141118633,22,10,23
2619,62.05511189330564,5.751904987172758,19.48792591884841,8,22,25
2620,118.93547259900232,4.989054828270794,19.545671878286463,15,13,25
2621,113.32752865294982,5.465934304228617,18.0881914563329,14,19,22
2622,20.119391508915648,5.454681925380714,10.979085036644989,2,19,10
2623,120.79534680245028,5.374322489441978,9.699089467260396,15,18,8
2624,174.4822771364281,4.86912238356537,7.076773676025112,22,11,4
